date,CDU,CSU,AFD,SPD,GP,LP,FDP
2017-05-01,0.0,5070.0,7883.0,2402.0,3128.0,0.0,589.0
2017-05-02,2233.0,3293.0,6498.0,2428.0,1187.0,164.0,2712.0
2017-05-03,273.0,3152.0,11240.0,1366.0,621.0,135.0,1938.0
2017-05-04,689.0,3250.0,9980.0,3324.0,1045.0,3075.0,2735.0
2017-05-05,0.0,6038.0,2622.0,519.0,1832.0,1501.0,1467.0
2017-05-06,1173.0,7244.0,3326.0,348.0,1752.0,0.0,1321.0
2017-05-07,5052.0,6225.0,10227.0,5181.0,3210.0,1828.0,5604.0
2017-05-08,718.0,1098.0,4779.0,2723.0,0.0,7255.0,3696.0
2017-05-09,0.0,1322.0,10016.0,1899.0,682.0,803.0,1439.0
2017-05-10,2008.0,2452.0,5287.0,1605.0,1898.0,2744.0,5383.0
2017-05-11,805.0,10184.0,3384.0,969.0,988.0,260.0,3384.0
2017-05-12,990.0,3364.0,8739.0,665.0,641.0,517.0,1874.0
2017-05-13,859.0,390.0,9335.0,3713.0,1050.0,1714.0,982.0
2017-05-14,3610.0,4549.0,15020.0,3995.0,573.0,3257.0,10201.0
2017-05-15,1679.0,1068.0,11343.0,0.0,0.0,4389.0,4386.0
2017-05-16,823.0,1514.0,5459.0,701.0,918.0,754.0,3555.0
2017-05-17,1071.0,1151.0,9386.0,1830.0,2439.0,6163.0,7649.0
2017-05-18,967.0,761.0,12181.0,2292.0,1417.0,1295.0,1206.0
2017-05-19,1095.0,5152.0,20957.0,2590.0,350.0,6008.0,2448.0
2017-05-20,0.0,1510.0,6170.0,0.0,100.0,309.0,771.0
2017-05-21,0.0,884.0,6257.0,0.0,2597.0,1162.0,715.0
2017-05-22,542.0,689.0,2842.0,1418.0,2170.0,4950.0,2472.0
2017-05-23,416.0,1480.0,12198.0,2308.0,0.0,4072.0,2369.0
2017-05-24,956.0,1179.0,6991.0,1259.0,969.0,0.0,2013.0
2017-05-25,651.0,1840.0,8216.0,2084.0,2345.0,675.0,2305.0
2017-05-26,355.0,983.0,7750.0,2551.0,411.0,557.0,4319.0
2017-05-27,0.0,255.0,5213.0,1155.0,904.0,283.0,847.0
2017-05-28,1481.0,4504.0,11050.0,802.0,0.0,432.0,2404.0
2017-05-29,303.0,573.0,4780.0,2655.0,704.0,2152.0,5200.0
2017-05-30,0.0,131.0,7435.0,1808.0,363.0,68.0,2143.0
2017-05-31,1154.0,2585.0,7279.0,808.0,637.0,2503.0,2937.0
2017-06-01,870.0,4451.0,10624.0,1623.0,2197.0,9557.0,1862.0
2017-06-02,2941.0,7744.0,14352.0,1681.0,1927.0,992.0,1242.0
2017-06-03,843.0,287.0,2003.0,1537.0,1804.0,583.0,2326.0
